2018-11-08 12:28:25.8 ; 8.0 ; 61.0 ; 65.0
2018-11-08 12:28:26.8 ; 8.0 ; 61.0 ; 65.0
2018-11-08 12:28:27.9 ; 8.0 ; 61.0 ; 65.0
2018-11-08 12:28:28.9 ; 8.0 ; 61.1 ; 65.0
2018-11-08 12:28:29.9 ; 8.0 ; 61.1 ; 65.0
2018-11-08 12:28:31.0 ; 8.0 ; 61.1 ; 65.0
2018-11-08 12:28:32.0 ; 8.0 ; 61.2 ; 65.0
2018-11-08 12:28:33.0 ; 8.0 ; 61.2 ; 65.0
2018-11-08 12:28:34.0 ; 8.0 ; 61.2 ; 65.0
2018-11-08 12:28:35.1 ; 8.0 ; 61.1 ; 65.0
2018-11-08 12:28:36.1 ; 8.0 ; 61.1 ; 65.0
2018-11-08 12:28:37.1 ; 8.0 ; 61.3 ; 65.0
2018-11-08 12:28:38.2 ; 8.0 ; 61.5 ; 65.0
2018-11-08 12:28:39.2 ; 8.0 ; 61.5 ; 65.0
2018-11-08 12:28:41.0 ; 8.0 ; 61.6 ; 65.0
2018-11-08 12:28:42.1 ; 8.0 ; 61.8 ; 65.0
2018-11-08 12:28:43.1 ; 8.0 ; 61.9 ; 65.0
2018-11-08 12:28:44.1 ; 8.0 ; 62.0 ; 65.0
2018-11-08 12:28:45.2 ; 7.2 ; 62.2 ; 65.0
2018-11-08 12:28:46.2 ; 7.2 ; 62.4 ; 65.0
2018-11-08 12:28:47.2 ; 6.4 ; 62.6 ; 65.0
2018-11-08 12:28:48.2 ; 6.3 ; 62.6 ; 65.0
2018-11-08 12:28:49.3 ; 6.4 ; 62.6 ; 65.0
2018-11-08 12:28:50.3 ; 6.3 ; 62.8 ; 65.0
2018-11-08 12:28:51.3 ; 5.6 ; 63.1 ; 65.0
2018-11-08 12:28:52.4 ; 4.9 ; 63.1 ; 65.0
2018-11-08 12:28:53.4 ; 4.6 ; 63.4 ; 65.0
2018-11-08 12:28:54.4 ; 4.2 ; 63.5 ; 65.0
2018-11-08 12:28:55.4 ; 3.9 ; 63.6 ; 65.0
