2018-10-27 20:30:33 ; 2.52 ; 80.5
2018-10-27 20:30:34 ; 2.52 ; 80.5
2018-10-27 20:30:35 ; 2.52 ; 80.5
2018-10-27 20:30:36 ; 2.52 ; 80.5
2018-10-27 20:30:37 ; 2.52 ; 80.5
2018-10-27 20:56:39 ; 2.52 ; 80.5
2018-10-27 20:56:40 ; 2.52 ; 80.5
2018-10-27 20:56:41 ; 2.52 ; 80.5
2018-10-27 20:56:42 ; 2.52 ; 80.5
2018-10-27 20:56:43 ; 2.52 ; 80.5
2018-10-27 20:56:44 ; 2.52 ; 80.5
2018-10-27 20:56:45 ; 2.52 ; 80.5
2018-10-27 20:56:46 ; 2.52 ; 80.5
2018-10-27 20:56:47 ; 2.52 ; 80.5
2018-10-27 20:56:48 ; 2.52 ; 80.5
2018-10-27 20:56:49 ; 2.52 ; 80.5
2018-10-27 20:56:50 ; 2.52 ; 80.5
2018-10-27 20:56:51 ; 2.52 ; 80.5
2018-10-27 20:56:52 ; 2.52 ; 80.5
2018-10-27 20:56:53 ; 2.52 ; 80.5
2018-10-27 20:56:54 ; 2.52 ; 80.5
2018-10-27 20:56:55 ; 2.52 ; 80.5
2018-10-27 20:56:56 ; 2.52 ; 80.5
2018-10-27 20:56:57 ; 2.52 ; 80.5
2018-10-27 20:56:58 ; 2.52 ; 80.5
2018-10-27 20:57:13 ; 2.52 ; 80.5
2018-10-27 20:57:14 ; 2.52 ; 80.5
2018-10-27 20:57:15 ; 2.52 ; 80.5
2018-10-27 20:57:16 ; 2.52 ; 80.5
2018-10-27 20:57:17 ; 2.52 ; 80.5
2018-10-27 20:57:18 ; 2.52 ; 80.5
2018-10-27 20:57:19 ; 2.52 ; 80.5
2018-10-27 20:57:20 ; 2.52 ; 80.5
2018-10-27 20:57:21 ; 2.52 ; 80.5
2018-10-27 20:57:22 ; 2.52 ; 80.5
2018-10-27 20:57:23 ; 2.52 ; 80.5
2018-10-27 20:57:24 ; 2.52 ; 80.5
2018-10-27 20:57:25 ; 2.52 ; 80.5
2018-10-27 20:57:26 ; 2.52 ; 80.5
2018-10-27 21:02:31 ; 2.52 ; 80.5
2018-10-27 21:02:32 ; 2.52 ; 80.5
2018-10-27 21:02:33 ; 2.52 ; 80.5
2018-10-27 21:02:34 ; 2.52 ; 80.5
2018-10-27 21:02:35 ; 2.52 ; 80.5
2018-10-27 21:02:36 ; 2.52 ; 80.5
2018-10-27 21:02:37 ; 2.52 ; 80.5
2018-10-27 21:02:38 ; 2.52 ; 80.5
2018-10-27 21:02:39 ; 2.52 ; 80.5
2018-10-27 21:02:40 ; 2.52 ; 80.5
2018-10-27 21:02:41 ; 2.52 ; 80.5
2018-10-27 21:02:42 ; 2.52 ; 80.5
2018-10-27 21:02:43 ; 2.52 ; 80.5
2018-10-27 21:02:44 ; 2.52 ; 80.5
2018-10-27 21:02:45 ; 2.52 ; 80.5
2018-10-27 21:03:20 ; 2.52 ; 80.5
2018-10-27 21:03:21 ; 2.52 ; 80.5
2018-10-27 21:03:22 ; 2.52 ; 80.5
2018-10-27 21:03:23 ; 2.52 ; 80.5
2018-10-27 21:03:24 ; 2.52 ; 80.5
2018-10-27 21:03:25 ; 2.52 ; 80.5
2018-10-27 21:03:26 ; 2.52 ; 80.5
2018-10-27 21:03:27 ; 2.52 ; 80.5
2018-10-27 21:03:28 ; 2.52 ; 80.5
2018-10-27 21:03:29 ; 2.52 ; 80.5
2018-10-27 21:03:30 ; 2.52 ; 80.5
2018-10-27 21:03:31 ; 2.52 ; 80.5
2018-10-27 21:03:33 ; 2.52 ; 80.5
2018-10-27 21:03:34 ; 2.52 ; 80.5
2018-10-27 21:03:35 ; 2.52 ; 80.5
2018-10-27 21:03:36 ; 2.52 ; 80.5
2018-10-27 21:03:37 ; 2.52 ; 80.5
2018-10-27 21:03:38 ; 2.52 ; 80.5
2018-10-27 21:03:39 ; 2.52 ; 80.5
2018-10-27 21:04:29 ; 2.52 ; 80.5
2018-10-27 21:04:30 ; 2.52 ; 80.5
2018-10-27 21:04:31 ; 2.52 ; 80.5
2018-10-27 21:04:32 ; 2.52 ; 80.5
2018-10-27 21:04:33 ; 2.52 ; 80.5
2018-10-27 21:04:34 ; 2.52 ; 80.5
2018-10-27 21:04:35 ; 2.52 ; 80.5
2018-10-27 21:04:36 ; 2.52 ; 80.5
2018-10-27 21:04:37 ; 2.52 ; 80.5
2018-10-27 21:04:38 ; 2.52 ; 80.5
2018-10-27 21:04:39 ; 2.52 ; 80.5
2018-10-27 21:04:40 ; 2.52 ; 80.5
2018-10-27 21:04:41 ; 2.52 ; 80.5
2018-10-27 21:04:42 ; 2.52 ; 80.5
2018-10-27 21:04:43 ; 2.52 ; 80.5
2018-10-27 21:04:45 ; 2.52 ; 80.5
2018-10-27 21:04:46 ; 2.52 ; 80.5
2018-10-27 21:05:17 ; 2.52 ; 80.5
2018-10-27 21:05:19 ; 2.52 ; 80.5
2018-10-27 21:05:20 ; 2.52 ; 80.5
2018-10-27 21:05:21 ; 2.52 ; 80.5
2018-10-27 21:05:22 ; 2.52 ; 80.5
2018-10-27 21:05:23 ; 2.52 ; 80.5
2018-10-27 21:05:24 ; 2.52 ; 80.5
2018-10-27 21:05:25 ; 2.52 ; 80.5
2018-10-27 21:05:26 ; 2.52 ; 80.5
2018-10-27 21:05:27 ; 2.52 ; 80.5
2018-10-27 21:05:28 ; 2.52 ; 80.5
2018-10-27 21:05:29 ; 2.52 ; 80.5
2018-10-27 21:05:30 ; 2.52 ; 80.5
2018-10-27 21:05:31 ; 2.52 ; 80.5
2018-10-27 21:05:32 ; 2.52 ; 80.5
2018-10-27 21:05:33 ; 2.52 ; 80.5
2018-10-27 21:05:34 ; 2.52 ; 80.5
2018-10-27 21:05:35 ; 2.52 ; 80.5
2018-10-27 21:07:50 ; 2.52 ; 80.5
2018-10-27 21:07:51 ; 2.52 ; 80.5
2018-10-27 21:07:52 ; 2.52 ; 80.5
2018-10-27 21:07:53 ; 2.52 ; 80.5
2018-10-27 21:07:54 ; 2.52 ; 80.5
2018-10-27 21:07:55 ; 2.52 ; 80.5
2018-10-27 21:07:56 ; 2.52 ; 80.5
2018-10-27 21:07:57 ; 2.52 ; 80.5
2018-10-27 21:07:58 ; 2.52 ; 80.5
2018-10-27 21:07:59 ; 2.52 ; 80.5
2018-10-27 21:08:00 ; 2.52 ; 80.5
2018-10-27 21:08:01 ; 2.52 ; 80.5
2018-10-27 21:08:02 ; 2.52 ; 80.5
2018-10-27 21:08:03 ; 2.52 ; 80.5
2018-10-27 21:08:04 ; 2.52 ; 80.5
2018-10-27 21:08:05 ; 2.52 ; 80.5
2018-10-27 21:13:10 ;  ; 80.5
2018-10-27 21:15:34 ; .52 ; 80.5
2018-10-27 21:15:35 ; 2.52 ; 80.5
2018-10-27 21:15:36 ; 2.52 ; 80.5
2018-10-27 21:15:37 ; 2.52 ; 80.5
2018-10-27 21:15:38 ; 2.52 ; 80.5
2018-10-27 21:15:39 ; 2.52 ; 80.5
2018-10-27 21:15:40 ; 2.52 ; 80.5
2018-10-27 21:15:41 ; 2.52 ; 80.5
2018-10-27 21:15:43 ; 2.52 ; 80.5
2018-10-27 21:15:44 ; 2.52 ; 80.5
2018-10-27 21:15:45 ; 2.52 ; 80.5
2018-10-27 21:15:46 ; 2.52 ; 80.5
2018-10-27 21:15:47 ; 2.52 ; 80.5
2018-10-27 21:15:48 ; 2.52 ; 80.5
2018-10-27 21:15:49 ; 2.52 ; 80.5
2018-10-27 21:15:50 ; 2.52 ; 80.5
2018-10-27 21:15:51 ; 2.52 ; 80.5
2018-10-27 21:15:52 ; 2.52 ; 80.5
2018-10-27 21:15:53 ; 2.52 ; 80.5
2018-10-27 21:15:54 ; 2.52 ; 80.5
2018-10-27 21:15:55 ; 2.52 ; 80.5
2018-10-27 21:15:56 ; 2.52 ; 80.5
2018-10-27 21:15:57 ; 2.52 ; 80.5
2018-10-27 21:15:58 ; 2.52 ; 80.5
2018-10-27 21:15:59 ; 2.52 ; 80.5
2018-10-27 21:16:00 ; 2.52 ; 80.5
2018-10-27 21:16:01 ; 2.52 ; 80.5
2018-10-27 21:16:02 ; 2.52 ; 80.5
2018-10-27 21:16:03 ; 2.52 ; 80.5
2018-10-27 21:16:04 ; 2.52 ; 80.5
2018-10-27 21:16:05 ; 2.52 ; 80.5
2018-10-27 21:16:06 ; 2.52 ; 80.5
2018-10-27 21:16:07 ; 2.52 ; 80.5
2018-10-27 21:16:08 ; 2.52 ; 80.5
2018-10-27 21:16:09 ; 2.52 ; 80.5
2018-10-27 21:16:10 ; 2.52 ; 80.5
2018-10-27 21:16:11 ; 2.52 ; 80.5
2018-10-27 21:16:12 ; 2.52 ; 80.5
2018-10-27 21:16:13 ; 2.52 ; 80.5
2018-10-27 21:16:15 ; 2.52 ; 80.5
2018-10-27 21:16:16 ; 2.52 ; 80.5
2018-10-27 21:16:17 ; 2.52 ; 80.5
2018-10-27 21:16:18 ; 2.52 ; 80.5
2018-10-27 21:16:19 ; 2.52 ; 80.5
2018-10-27 21:16:20 ; 2.52 ; 80.5
2018-10-27 21:16:21 ; 2.52 ; 80.5
2018-10-27 21:16:22 ; 2.52 ; 80.5
2018-10-27 21:16:23 ; 2.52 ; 80.5
2018-10-27 21:16:24 ; 2.52 ; 80.5
2018-10-27 21:16:25 ; 2.52 ; 80.5
2018-10-27 21:16:26 ; 2.52 ; 80.5
2018-10-27 21:16:27 ; 2.52 ; 80.5
2018-10-27 21:16:28 ; 2.52 ; 80.5
2018-10-27 21:16:29 ; 2.52 ; 80.5
2018-10-27 21:16:30 ; 2.52 ; 80.5
2018-10-27 21:16:31 ; 2.52 ; 80.5
2018-10-27 21:16:32 ; 2.52 ; 80.5
2018-10-27 21:16:33 ; 2.52 ; 80.5
2018-10-27 21:16:34 ; 2.52 ; 80.5
2018-10-27 21:16:35 ; 2.52 ; 80.5
2018-10-27 21:16:45 ; 2.52 ; 80.5
2018-10-27 21:16:46 ; 2.52 ; 80.5
2018-10-27 21:16:47 ; 2.52 ; 80.5
2018-10-27 21:16:48 ; 2.52 ; 80.5
2018-10-27 21:16:49 ; 2.52 ; 80.5
2018-10-27 21:16:50 ; 2.52 ; 80.5
2018-10-27 21:16:51 ; 2.52 ; 80.5
2018-10-27 21:16:52 ; 2.52 ; 80.5
2018-10-27 21:16:53 ; 2.52 ; 80.5
2018-10-27 21:16:54 ; 2.52 ; 80.5
2018-10-27 21:16:55 ; 2.52 ; 80.5
2018-10-27 21:16:56 ; 2.52 ; 80.5
2018-10-27 21:16:57 ; 2.52 ; 80.5
2018-10-27 21:16:58 ; 2.52 ; 80.5
2018-10-27 21:16:59 ; 2.52 ; 80.5
2018-10-27 21:17:00 ; 2.52 ; 80.5
2018-10-27 21:17:01 ; 2.52 ; 80.5
2018-10-27 21:17:02 ; 2.52 ; 80.5
2018-10-27 21:17:03 ; 2.52 ; 80.5
2018-10-27 21:17:05 ; 2.52 ; 80.5
2018-10-27 21:17:06 ; 2.52 ; 80.5
2018-10-27 21:17:07 ; 2.52 ; 80.5
2018-10-27 21:17:08 ; 2.52 ; 80.5
2018-10-27 21:17:09 ; 2.52 ; 80.5
2018-10-27 21:17:10 ; 2.52 ; 80.5
2018-10-27 21:17:11 ; 2.52 ; 80.5
2018-10-27 21:17:12 ; 2.52 ; 80.5
2018-10-27 21:17:13 ; 2.52 ; 80.5
2018-10-27 21:17:14 ; 2.52 ; 80.5
2018-10-27 21:17:15 ; 2.52 ; 80.5
2018-10-27 21:17:16 ; 2.52 ; 80.5
2018-10-27 21:17:17 ; 2.52 ; 80.5
2018-10-27 21:17:18 ; 2.52 ; 80.5
2018-10-27 21:17:19 ; 2.52 ; 80.5
2018-10-27 21:17:20 ; 2.52 ; 80.5
2018-10-27 21:17:21 ; 2.52 ; 80.5
2018-10-27 21:17:22 ; 2.52 ; 80.5
2018-10-27 21:17:23 ; 2.52 ; 80.5
2018-10-27 21:17:24 ; 2.52 ; 80.5
2018-10-27 21:17:25 ; 2.52 ; 80.5
2018-10-27 21:17:26 ; 2.52 ; 80.5
2018-10-27 21:17:27 ; 2.52 ; 80.5
2018-10-27 21:17:28 ; 2.52 ; 80.5
2018-10-27 21:17:29 ; 2.52 ; 80.5
2018-10-27 21:17:30 ; 2.52 ; 80.5
2018-10-27 21:17:31 ; 2.52 ; 80.5
2018-10-27 21:17:32 ; 2.52 ; 80.5
2018-10-27 21:17:33 ; 2.52 ; 80.5
2018-10-27 21:17:34 ; 2.52 ; 80.5
2018-10-27 21:17:35 ; 2.52 ; 80.5
2018-10-27 21:17:36 ; 2.52 ; 80.5
2018-10-27 21:17:38 ; 2.52 ; 80.5
2018-10-27 21:17:39 ; 2.52 ; 80.5
2018-10-27 21:17:40 ; 2.52 ; 80.5
2018-10-27 21:17:41 ; 2.52 ; 80.5
2018-10-27 21:17:42 ; 2.52 ; 80.5
2018-10-27 21:17:43 ; 2.52 ; 80.5
2018-10-27 21:17:44 ; 2.52 ; 80.5
2018-10-27 21:17:45 ; 2.52 ; 80.5
2018-10-27 21:17:46 ; 2.52 ; 80.5
2018-10-27 21:17:55 ; 2.52 ; 80.5
2018-10-27 21:17:56 ; 2.52 ; 80.5
2018-10-27 21:17:57 ; 2.52 ; 80.5
2018-10-27 21:17:58 ; 2.52 ; 80.5
2018-10-27 21:17:59 ; 2.52 ; 80.5
2018-10-27 21:18:00 ; 2.52 ; 80.5
2018-10-27 21:18:01 ; 2.52 ; 80.5
2018-10-27 21:18:02 ; 2.52 ; 80.5
2018-10-27 21:18:03 ; 2.52 ; 80.5
2018-10-27 21:18:05 ; 2.52 ; 80.5
2018-10-27 21:18:06 ; 2.52 ; 80.5
2018-10-27 21:18:07 ; 2.52 ; 80.5
2018-10-27 21:18:08 ; 2.52 ; 80.5
2018-10-27 21:18:09 ; 2.52 ; 80.5
2018-10-27 21:18:10 ; 2.52 ; 80.5
2018-10-27 21:18:11 ; 2.52 ; 80.5
2018-10-27 21:18:12 ; 2.52 ; 80.5
2018-10-27 21:18:13 ; 2.52 ; 80.5
2018-10-27 21:18:14 ; 2.52 ; 80.5
2018-10-27 21:18:15 ; 2.52 ; 80.5
2018-10-27 21:18:16 ; 2.52 ; 80.5
2018-10-27 21:18:17 ; 2.52 ; 80.5
2018-10-27 21:18:18 ; 2.52 ; 80.5
2018-10-27 21:18:19 ; 2.52 ; 80.5
2018-10-27 21:18:20 ; 2.52 ; 80.5
2018-10-27 21:18:21 ; 2.52 ; 80.5
2018-10-27 21:18:22 ; 2.52 ; 80.5
2018-10-27 21:18:23 ; 2.52 ; 80.5
2018-10-27 21:18:24 ; 2.52 ; 80.5
2018-10-27 21:18:25 ; 2.52 ; 80.5
2018-10-27 21:18:26 ; 2.52 ; 80.5
2018-10-27 21:18:27 ; 2.52 ; 80.5
2018-10-27 21:18:28 ; 2.52 ; 80.5
2018-10-27 21:18:29 ; 2.52 ; 80.5
2018-10-27 21:18:30 ; 2.52 ; 80.5
2018-10-27 21:18:31 ; 2.52 ; 80.5
2018-10-27 21:18:32 ; 2.52 ; 80.5
2018-10-27 21:18:34 ; 2.52 ; 80.5
2018-10-27 21:18:35 ; 2.52 ; 80.5
2018-10-27 21:18:36 ; 2.52 ; 80.5
2018-10-27 21:18:37 ; 2.52 ; 80.5
2018-10-27 21:18:38 ; 2.52 ; 80.5
2018-10-27 21:18:39 ; 2.52 ; 80.5
2018-10-27 21:18:40 ; 2.52 ; 80.5
2018-10-27 21:18:41 ; 2.52 ; 80.5
2018-10-27 21:22:39 ; 2 ; 80.5
2018-10-27 21:22:40 ; 2.52 ; 80.5
2018-10-27 21:22:41 ; 2.52 ; 80.5
2018-10-27 21:22:42 ; 2.52 ; 80.5
2018-10-27 21:22:43 ; 2.52 ; 80.5
2018-10-27 21:22:44 ; 2.52 ; 80.5
2018-10-27 21:22:45 ; 2.52 ; 80.5
2018-10-27 21:22:46 ;  ; 80.5
2018-10-27 21:22:47 ; 2.52 ; 80.5
2018-10-27 21:22:48 ; 2.52 ; 80.5
2018-10-27 21:22:58 ; 2.52 ; 80.5
2018-10-27 21:22:59 ; 2.52 ; 80.5
2018-10-27 21:23:00 ; 2.52 ; 80.5
2018-10-27 21:23:01 ; 2.52 ; 80.5
2018-10-27 21:23:02 ; 2.52 ; 80.5
2018-10-27 21:23:03 ; 2.52 ; 80.5
2018-10-27 21:23:04 ; 2.52 ; 80.5
2018-10-27 21:23:05 ; 2.52 ; 80.5
2018-10-27 21:23:06 ; 2.52 ; 80.5
2018-10-27 21:23:07 ; 2.52 ; 80.5
2018-10-27 21:24:33 ;  ; 80.5
2018-10-27 21:24:34 ; 2.52 ; 80.5
2018-10-27 21:24:35 ; 2.52 ; 80.5
2018-10-27 21:24:36 ; 2.52 ; 80.5
2018-10-27 21:24:37 ; 2.52 ; 80.5
2018-10-27 21:24:38 ;  ; 80.5
2018-10-27 21:24:39 ; 2.52 ; 80.5
2018-10-27 21:24:40 ; 2.52 ; 80.5
2018-10-27 21:24:41 ; 2.52 ; 80.5
2018-10-27 21:24:42 ; 2.52 ; 80.5
2018-10-27 21:24:52 ; 2.52 ; 80.5
2018-10-27 21:24:53 ; 2.52 ; 80.5
2018-10-27 21:24:54 ; 2.52 ; 80.5
2018-10-27 21:24:55 ; 2.52 ; 80.5
2018-10-27 21:24:56 ; 2.52 ; 80.5
2018-10-27 21:24:57 ; 2.52 ; 80.5
2018-10-27 21:26:50 ; 2.52 ; 80.5
